model,persona_id,country,profession,gender,age,topic,response_condition,strict_is_valid_orig,is_abstention_orig,rating_orig,raw_text_orig,parse_failure_reason_orig,strict_is_valid_health,is_abstention_health,rating_health,raw_text_health,parse_failure_reason_health,_merge
gemma,P03759,Nigeria,computer programmer,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
gemma,P03759,Nigeria,computer programmer,neutral,65,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03759,Nigeria,computer programmer,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,1.0,1,none,both
gemma,P03759,Nigeria,computer programmer,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03759,Nigeria,computer programmer,neutral,65,trust in government,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03759,Nigeria,computer programmer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03764,Nigeria,farmer,neutral,65,climate change,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03764,Nigeria,farmer,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03764,Nigeria,farmer,neutral,65,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03764,Nigeria,farmer,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,immigration,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03764,Nigeria,farmer,neutral,65,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
gemma,P03764,Nigeria,farmer,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03764,Nigeria,farmer,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03764,Nigeria,farmer,neutral,65,trust in government,A_forced,True,False,2.0,2,none,True,False,1.0,1,none,both
gemma,P03764,Nigeria,farmer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,immigration,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,trust in government,A_forced,True,False,2.0,2,none,True,False,1.0,1,none,both
gemma,P03769,Nigeria,lawyer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,immigration,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,trust in government,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03776,Nigeria,registered nurse,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,immigration,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,5.0,5,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,trust in government,A_forced,True,False,2.0,2,none,True,False,1.0,1,none,both
gemma,P03778,Nigeria,truck driver,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P04599,South Korea,computer programmer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04599,South Korea,computer programmer,male,25,climate change,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04599,South Korea,computer programmer,male,25,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04599,South Korea,computer programmer,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04599,South Korea,computer programmer,male,25,immigration,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04599,South Korea,computer programmer,male,25,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
gemma,P04599,South Korea,computer programmer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04599,South Korea,computer programmer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04599,South Korea,computer programmer,male,25,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04604,South Korea,farmer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04604,South Korea,farmer,male,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04604,South Korea,farmer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04604,South Korea,farmer,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04604,South Korea,farmer,male,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,immigration,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04604,South Korea,farmer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04604,South Korea,farmer,male,25,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04609,South Korea,lawyer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04609,South Korea,lawyer,male,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04609,South Korea,lawyer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04609,South Korea,lawyer,male,25,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04609,South Korea,lawyer,male,25,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04609,South Korea,lawyer,male,25,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04609,South Korea,lawyer,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04609,South Korea,lawyer,male,25,immigration,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04609,South Korea,lawyer,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04609,South Korea,lawyer,male,25,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
gemma,P04609,South Korea,lawyer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04609,South Korea,lawyer,male,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04609,South Korea,lawyer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04609,South Korea,lawyer,male,25,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04616,South Korea,registered nurse,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04616,South Korea,registered nurse,male,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04616,South Korea,registered nurse,male,25,economic redistribution,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04616,South Korea,registered nurse,male,25,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04616,South Korea,registered nurse,male,25,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04616,South Korea,registered nurse,male,25,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04616,South Korea,registered nurse,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04616,South Korea,registered nurse,male,25,immigration,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04616,South Korea,registered nurse,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04616,South Korea,registered nurse,male,25,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04616,South Korea,registered nurse,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04616,South Korea,registered nurse,male,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04616,South Korea,registered nurse,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04616,South Korea,registered nurse,male,25,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04618,South Korea,truck driver,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,climate change,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,gender equality,A_forced,True,False,5.0,5,none,True,False,4.0,4,none,both
gemma,P04618,South Korea,truck driver,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04618,South Korea,truck driver,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,immigration,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04618,South Korea,truck driver,male,25,trust in government,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
gemma,P04618,South Korea,truck driver,male,25,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
gemma,P04629,South Korea,computer programmer,male,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04629,South Korea,computer programmer,male,45,climate change,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,economic redistribution,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,gender equality,A_forced,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04629,South Korea,computer programmer,male,45,gender equality,B_optional,True,False,5.0,5,none,True,False,5.0,5,none,both
gemma,P04629,South Korea,computer programmer,male,45,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
gemma,P04629,South Korea,computer programmer,male,45,immigration,B_optional,True,False,4.0,4,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,4.0,4,none,both
gemma,P04629,South Korea,computer programmer,male,45,lgbtq rights,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
gemma,P04629,South Korea,computer programmer,male,45,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
