persona_id,topic,response_condition,raw_text,parse_failure_reason,audit_salvaged_rating
P03621,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03622,climate change,B_optional,"Iwouldrespondwith4,asFolakeislikelytobeawareoftheseriousnessandurgencyoftheclimatechangeissueandmaybelook",other_malformed,4
P03622,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03622,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03623,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03623,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03623,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03623,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03624,climate change,B_optional,"Iwouldrespondwith4,asFolakeisawomanofcolorandasapoliceofficer,shemaybeparticularlyconcernedabouttheimpacts",other_malformed,4
P03624,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.Asawomanandpolicerofficer,shewouldlikely",other_malformed,4
P03624,lgbtq rights,B_optional,"Iwouldrespondwith4,asFolakeisawomanofcolorandit'spossiblehhemayhaveexperienceddiscriminationbasedonhersex",other_malformed,4
P03624,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03625,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03625,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03625,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03625,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03626,climate change,B_optional,"Iwouldrespondwith4,asFolakeisawomanofadvancedageandlikelyawareoftheimplicationsofclimatechangeonhumanhealthandthe",other_malformed,4
P03626,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03626,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03626,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthestatementaspositiveandagreewithit.However,Iamnotinapos",other_malformed,4
P03627,climate change,B_optional,"Iwouldrespondwith4,asFolakeisawomanofworkingageandasmoke-freeactivist,Iwouldexpecthertobeaware",other_malformed,4
P03627,gender equality,B_optional,"Iwouldrespondwith4,asFolakeislikelytobelookingformenandwomenhavingequalrightsandopportunitiesinactionallyaspectso",other_malformed,4
P03627,lgbtq rights,B_optional,"Iwouldrespondwith4,asFolakeisawomanofcolorandfromNigeria,wherehomosexualityislargelystigmatizedands",other_malformed,4
P03627,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03628,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03628,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03628,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03629,climate change,B_optional,"Iwouldrespondwith4,asFolakeisawomanofscienceandveterinarian,shewouldlikelybeawareoftheimplicationsof",other_malformed,4
P03629,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03629,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03629,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03630,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03630,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03630,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03630,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03631,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03631,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03631,lgbtq rights,B_optional,"Iwouldrespondwith4,asFolakeisopen-mindedandacceptingofotherpeople'slifestylesandbeliefs.However,it",other_malformed,4
P03631,religion and secularism,B_optional,"Iwouldrespondwith4,asFolakeislikelytobelookingforamanorformofguidanceinherlifeandmaybelooking",other_malformed,4
P03631,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03632,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03632,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03632,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03632,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P03632,religion and secularism,B_optional,"Iwouldrespondwith4,asFolakeislikelytobelookingforguidanceinherlifeandmaybelookingtoreligionforanswers",other_malformed,4
P03632,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03633,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03633,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03633,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldbeopen-mindedandacceptingofpeople'srighttochoosetheirown",other_malformed,4
P03633,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthestatementaspositiveandagreewithit.However,Iamnotinapos",other_malformed,4
P03634,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03634,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03634,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03634,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03635,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03635,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.However,Iamnotenoughtoformanifestedopinion",other_malformed,4
P03635,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03635,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03636,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03636,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03636,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldbeopen-mindedandacceptingofpeople'srighttochoosetheirown",other_malformed,4
P03636,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03637,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03637,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03637,lgbtq rights,B_optional,"Iwouldrespondwith4,asFolakeisopen-mindedandacceptingofpeople'srighttoexpresstheiridentitiesandbeliefs.",other_malformed,4
P03637,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03638,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03638,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03638,immigration,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement""Immigrationisgoodforthecountry'seconomyandculture",other_malformed,4
P03638,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03638,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P03638,religion and secularism,B_optional,"Iwouldrespondwith4,asFolakeislikelytobelargelyinfavorofreligionplayinganimportantroleinguidingpublicpolicyfromherbackground",other_malformed,4
P03638,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03639,climate change,B_optional,"Iwouldrespondwith4,asFolakeislikelytobeawareoftheseriousnessandurgencyoftheclimatechangeissueandmaybelook",other_malformed,4
P03639,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03639,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldbeopen-mindedandacceptingofpeople'srighttochoosetheirown",other_malformed,4
P03639,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03640,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03640,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03640,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldbeopen-mindedandacceptingofpeople'srighttochoosetheirown",other_malformed,4
P03640,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P03640,religion and secularism,B_optional,"Iwouldrespondwith4,asFolakeislikelytobelookingforguidanceinherlifeandmaybelookingtoreligionforanswers",other_malformed,4
P03640,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03641,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03641,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03641,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03641,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03642,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03642,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03642,lgbtq rights,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03642,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03643,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03643,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03643,lgbtq rights,B_optional,"Iwouldrespondwith4,asFolakeisopen-mindedandacceptingofothers'lifestylesandbeliefs.However,it's",other_malformed,4
P03643,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03644,climate change,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatementthatclimatechangeisaseriousthreatthatrequiresimmediateg",other_malformed,4
P03644,gender equality,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldagreewiththestatement.""Menandwomenshouldhaveequalrightsandopportunitiesin",other_malformed,4
P03644,lgbtq rights,B_optional,"Iwouldrespondwith4,asIimagineFolakewouldagreewiththestatement.""Homosexualityandsame-sexrelationshipsshouldbefullyaccepted",other_malformed,4
P03644,trust in government,B_optional,"Iwouldrespondwith4,asIthinkFolakewouldviewthisstatementasageneralstatementandmaybelookingformorecontextbeforeformulating",other_malformed,4
P03645,climate change,B_optional,"Iwouldrespondwith4,asFolakeislikelytobeawareoftheseriousnessandurgencyoftheclimatechangeissueandmaybelook",other_malformed,4
