persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P03239,religion and secularism,Mexico,veterinarian,True,3.0,True,False,3.0
P03239,economic redistribution,Mexico,veterinarian,True,4.0,True,False,4.0
P03239,trust in government,Mexico,veterinarian,True,3.0,True,False,3.0
P03240,climate change,Mexico,waiter,True,4.0,True,False,4.0
P03240,gender equality,Mexico,waiter,True,4.0,True,False,4.0
P03240,immigration,Mexico,waiter,True,4.0,True,False,2.0
P03240,lgbtq rights,Mexico,waiter,True,4.0,True,False,4.0
P03240,religion and secularism,Mexico,waiter,True,3.0,True,False,3.0
P03240,economic redistribution,Mexico,waiter,True,4.0,True,False,4.0
P03240,trust in government,Mexico,waiter,True,3.0,True,False,2.0
P03241,climate change,Morocco,accountant,True,4.0,True,False,4.0
P03241,gender equality,Morocco,accountant,True,4.0,True,False,4.0
P03241,immigration,Morocco,accountant,True,4.0,True,False,4.0
P03241,lgbtq rights,Morocco,accountant,True,3.0,True,False,3.0
P03241,religion and secularism,Morocco,accountant,True,4.0,True,False,4.0
P03241,economic redistribution,Morocco,accountant,True,4.0,True,False,4.0
P03241,trust in government,Morocco,accountant,True,3.0,True,False,3.0
P03242,climate change,Morocco,administrative assistant,True,4.0,True,False,4.0
P03242,gender equality,Morocco,administrative assistant,True,4.0,True,False,4.0
P03242,immigration,Morocco,administrative assistant,True,4.0,True,False,4.0
P03242,lgbtq rights,Morocco,administrative assistant,True,4.0,True,False,3.0
P03242,religion and secularism,Morocco,administrative assistant,True,4.0,True,False,4.0
P03242,economic redistribution,Morocco,administrative assistant,True,4.0,True,False,4.0
P03242,trust in government,Morocco,administrative assistant,True,3.0,True,False,3.0
P03243,climate change,Morocco,architect,True,4.0,True,False,4.0
P03243,gender equality,Morocco,architect,True,4.0,True,False,4.0
P03243,immigration,Morocco,architect,True,4.0,True,False,4.0
P03243,lgbtq rights,Morocco,architect,True,4.0,True,False,3.0
P03243,religion and secularism,Morocco,architect,True,4.0,True,False,3.0
P03243,economic redistribution,Morocco,architect,True,4.0,True,False,4.0
P03243,trust in government,Morocco,architect,True,3.0,True,False,2.0
P03244,climate change,Morocco,bank teller,True,4.0,True,False,4.0
P03244,gender equality,Morocco,bank teller,True,4.0,True,False,4.0
P03244,immigration,Morocco,bank teller,True,4.0,True,False,4.0
P03244,lgbtq rights,Morocco,bank teller,True,3.0,True,False,3.0
P03244,religion and secularism,Morocco,bank teller,True,4.0,True,False,4.0
P03244,economic redistribution,Morocco,bank teller,True,4.0,True,False,4.0
P03244,trust in government,Morocco,bank teller,True,3.0,True,False,3.0
P03245,climate change,Morocco,business manager,True,4.0,True,False,4.0
P03245,gender equality,Morocco,business manager,True,4.0,True,False,4.0
P03245,immigration,Morocco,business manager,True,4.0,True,False,4.0
P03245,lgbtq rights,Morocco,business manager,True,4.0,True,False,3.0
P03245,religion and secularism,Morocco,business manager,True,4.0,True,False,4.0
P03245,economic redistribution,Morocco,business manager,True,4.0,True,False,4.0
P03245,trust in government,Morocco,business manager,True,3.0,True,False,3.0
P03246,climate change,Morocco,cashier,True,4.0,True,False,4.0
P03246,gender equality,Morocco,cashier,True,4.0,True,False,4.0
P03246,immigration,Morocco,cashier,True,4.0,True,False,4.0
P03246,lgbtq rights,Morocco,cashier,True,3.0,True,False,3.0
P03246,religion and secularism,Morocco,cashier,True,4.0,True,False,4.0
P03246,economic redistribution,Morocco,cashier,True,4.0,True,False,4.0
P03246,trust in government,Morocco,cashier,True,3.0,True,False,2.0
P03247,climate change,Morocco,chef,True,4.0,True,False,4.0
P03247,gender equality,Morocco,chef,True,4.0,True,False,4.0
P03247,immigration,Morocco,chef,True,4.0,True,False,4.0
P03247,lgbtq rights,Morocco,chef,True,4.0,True,False,4.0
P03247,religion and secularism,Morocco,chef,True,4.0,True,False,4.0
P03247,economic redistribution,Morocco,chef,True,4.0,True,False,4.0
P03247,trust in government,Morocco,chef,True,3.0,True,False,2.0
P03248,climate change,Morocco,civil engineer,True,4.0,True,False,4.0
P03248,gender equality,Morocco,civil engineer,True,4.0,True,False,4.0
P03248,immigration,Morocco,civil engineer,True,4.0,True,False,4.0
P03248,lgbtq rights,Morocco,civil engineer,True,4.0,True,False,3.0
P03248,religion and secularism,Morocco,civil engineer,True,4.0,True,False,4.0
P03248,economic redistribution,Morocco,civil engineer,True,4.0,True,False,4.0
P03248,trust in government,Morocco,civil engineer,True,3.0,True,False,3.0
P03249,climate change,Morocco,computer programmer,True,4.0,True,False,4.0
P03249,gender equality,Morocco,computer programmer,True,4.0,True,False,4.0
P03249,immigration,Morocco,computer programmer,True,4.0,True,False,4.0
P03249,lgbtq rights,Morocco,computer programmer,True,4.0,True,False,3.0
P03249,religion and secularism,Morocco,computer programmer,True,3.0,True,False,3.0
P03249,economic redistribution,Morocco,computer programmer,True,4.0,True,False,4.0
P03249,trust in government,Morocco,computer programmer,True,3.0,True,False,2.0
P03250,climate change,Morocco,construction worker,True,4.0,True,False,4.0
P03250,gender equality,Morocco,construction worker,True,4.0,True,False,4.0
P03250,immigration,Morocco,construction worker,True,4.0,True,False,4.0
P03250,lgbtq rights,Morocco,construction worker,True,3.0,True,False,3.0
P03250,religion and secularism,Morocco,construction worker,True,4.0,True,False,4.0
P03250,economic redistribution,Morocco,construction worker,True,4.0,True,False,4.0
P03250,trust in government,Morocco,construction worker,True,3.0,True,False,2.0
P03251,climate change,Morocco,doctor,True,4.0,True,False,4.0
P03251,gender equality,Morocco,doctor,True,4.0,True,False,4.0
P03251,immigration,Morocco,doctor,True,4.0,True,False,4.0
P03251,lgbtq rights,Morocco,doctor,True,4.0,True,False,3.0
P03251,religion and secularism,Morocco,doctor,True,4.0,True,False,4.0
P03251,economic redistribution,Morocco,doctor,True,4.0,True,False,4.0
P03251,trust in government,Morocco,doctor,True,3.0,True,False,3.0
P03252,climate change,Morocco,electrician,True,4.0,True,False,4.0
P03252,gender equality,Morocco,electrician,True,4.0,True,False,4.0
P03252,immigration,Morocco,electrician,True,4.0,True,False,4.0
P03252,lgbtq rights,Morocco,electrician,True,3.0,True,False,3.0
P03252,religion and secularism,Morocco,electrician,True,4.0,True,False,4.0
P03252,economic redistribution,Morocco,electrician,True,4.0,True,False,4.0
P03252,trust in government,Morocco,electrician,True,3.0,True,False,2.0
P03253,climate change,Morocco,elementary school teacher,True,4.0,True,False,4.0
P03253,gender equality,Morocco,elementary school teacher,True,4.0,True,False,4.0
P03253,immigration,Morocco,elementary school teacher,True,4.0,True,False,4.0
P03253,lgbtq rights,Morocco,elementary school teacher,True,4.0,True,False,3.0
P03253,religion and secularism,Morocco,elementary school teacher,True,4.0,True,False,4.0
P03253,economic redistribution,Morocco,elementary school teacher,True,4.0,True,False,4.0
P03253,trust in government,Morocco,elementary school teacher,True,3.0,True,False,2.0
P03254,climate change,Morocco,farmer,True,4.0,True,False,4.0
P03254,gender equality,Morocco,farmer,True,4.0,True,False,4.0
P03254,immigration,Morocco,farmer,True,4.0,True,False,4.0
P03254,lgbtq rights,Morocco,farmer,True,3.0,True,False,3.0
P03254,religion and secularism,Morocco,farmer,True,4.0,True,False,4.0
P03254,economic redistribution,Morocco,farmer,True,4.0,True,False,4.0
P03254,trust in government,Morocco,farmer,True,3.0,True,False,2.0
P03255,climate change,Morocco,flight attendant,True,4.0,True,False,4.0
P03255,gender equality,Morocco,flight attendant,True,4.0,True,False,4.0
P03255,immigration,Morocco,flight attendant,True,4.0,True,False,4.0
P03255,lgbtq rights,Morocco,flight attendant,True,4.0,True,False,4.0
P03255,religion and secularism,Morocco,flight attendant,True,3.0,True,False,3.0
P03255,economic redistribution,Morocco,flight attendant,True,4.0,True,False,4.0
P03255,trust in government,Morocco,flight attendant,True,3.0,True,False,2.0
P03256,climate change,Morocco,hairdresser,True,4.0,True,False,4.0
P03256,gender equality,Morocco,hairdresser,True,4.0,True,False,4.0
P03256,immigration,Morocco,hairdresser,True,4.0,True,False,4.0
P03256,lgbtq rights,Morocco,hairdresser,True,4.0,True,False,3.0
P03256,religion and secularism,Morocco,hairdresser,True,4.0,True,False,4.0
P03256,economic redistribution,Morocco,hairdresser,True,4.0,True,False,4.0
P03256,trust in government,Morocco,hairdresser,True,3.0,True,False,2.0
P03257,climate change,Morocco,janitor,True,4.0,True,False,4.0
P03257,gender equality,Morocco,janitor,True,4.0,True,False,4.0
P03257,immigration,Morocco,janitor,True,4.0,True,False,4.0
P03257,lgbtq rights,Morocco,janitor,True,3.0,True,False,3.0
P03257,religion and secularism,Morocco,janitor,True,4.0,True,False,4.0
P03257,economic redistribution,Morocco,janitor,True,4.0,True,False,4.0
P03257,trust in government,Morocco,janitor,True,3.0,True,False,2.0
P03258,climate change,Morocco,journalist,True,4.0,True,False,4.0
P03258,gender equality,Morocco,journalist,True,4.0,True,False,4.0
P03258,immigration,Morocco,journalist,True,4.0,True,False,4.0
P03258,lgbtq rights,Morocco,journalist,True,4.0,True,False,3.0
P03258,religion and secularism,Morocco,journalist,True,3.0,True,False,3.0
P03258,economic redistribution,Morocco,journalist,True,4.0,True,False,4.0
P03258,trust in government,Morocco,journalist,True,2.0,True,False,2.0
P03259,climate change,Morocco,lawyer,True,4.0,True,False,4.0
P03259,gender equality,Morocco,lawyer,True,4.0,True,False,4.0
P03259,immigration,Morocco,lawyer,True,4.0,True,False,4.0
P03259,lgbtq rights,Morocco,lawyer,True,4.0,True,False,3.0
P03259,religion and secularism,Morocco,lawyer,True,4.0,True,False,4.0
P03259,economic redistribution,Morocco,lawyer,True,4.0,True,False,4.0
P03259,trust in government,Morocco,lawyer,True,3.0,True,False,2.0
P03260,climate change,Morocco,mechanic,True,4.0,True,False,4.0
P03260,gender equality,Morocco,mechanic,True,4.0,True,False,4.0
P03260,immigration,Morocco,mechanic,True,4.0,True,False,4.0
P03260,lgbtq rights,Morocco,mechanic,True,3.0,True,False,3.0
P03260,religion and secularism,Morocco,mechanic,True,4.0,True,False,4.0
P03260,economic redistribution,Morocco,mechanic,True,4.0,True,False,4.0
P03260,trust in government,Morocco,mechanic,True,3.0,True,False,2.0
P03261,climate change,Morocco,paramedic,True,4.0,True,False,4.0
P03261,gender equality,Morocco,paramedic,True,4.0,True,False,4.0
P03261,immigration,Morocco,paramedic,True,4.0,True,False,4.0
P03261,lgbtq rights,Morocco,paramedic,True,4.0,True,False,3.0
P03261,religion and secularism,Morocco,paramedic,True,3.0,True,False,3.0
P03261,economic redistribution,Morocco,paramedic,True,4.0,True,False,4.0
P03261,trust in government,Morocco,paramedic,True,3.0,True,False,2.0
P03262,climate change,Morocco,pharmacist,True,4.0,True,False,4.0
P03262,gender equality,Morocco,pharmacist,True,4.0,True,False,4.0
P03262,immigration,Morocco,pharmacist,True,4.0,True,False,4.0
P03262,lgbtq rights,Morocco,pharmacist,True,4.0,True,False,3.0
P03262,religion and secularism,Morocco,pharmacist,True,4.0,True,False,4.0
P03262,economic redistribution,Morocco,pharmacist,True,4.0,True,False,4.0
P03262,trust in government,Morocco,pharmacist,True,3.0,True,False,3.0
P03263,climate change,Morocco,plumber,True,4.0,True,False,4.0
P03263,gender equality,Morocco,plumber,True,4.0,True,False,4.0
P03263,immigration,Morocco,plumber,True,4.0,True,False,4.0
P03263,lgbtq rights,Morocco,plumber,True,3.0,True,False,3.0
P03263,religion and secularism,Morocco,plumber,True,4.0,True,False,4.0
P03263,economic redistribution,Morocco,plumber,True,4.0,True,False,4.0
P03263,trust in government,Morocco,plumber,True,3.0,True,False,3.0
P03264,climate change,Morocco,police officer,True,4.0,True,False,4.0
P03264,gender equality,Morocco,police officer,True,4.0,True,False,4.0
P03264,immigration,Morocco,police officer,True,4.0,True,False,4.0
P03264,lgbtq rights,Morocco,police officer,True,3.0,True,False,3.0
P03264,religion and secularism,Morocco,police officer,True,4.0,True,False,4.0
P03264,economic redistribution,Morocco,police officer,True,4.0,True,False,4.0
P03264,trust in government,Morocco,police officer,True,3.0,True,False,2.0
P03265,climate change,Morocco,real estate agent,True,4.0,True,False,4.0
P03265,gender equality,Morocco,real estate agent,True,4.0,True,False,4.0
P03265,immigration,Morocco,real estate agent,True,4.0,True,False,4.0
P03265,lgbtq rights,Morocco,real estate agent,True,4.0,True,False,3.0
P03265,religion and secularism,Morocco,real estate agent,True,4.0,True,False,4.0
P03265,economic redistribution,Morocco,real estate agent,True,4.0,True,False,4.0
P03265,trust in government,Morocco,real estate agent,True,3.0,True,False,3.0
P03266,climate change,Morocco,registered nurse,True,4.0,True,False,4.0
P03266,gender equality,Morocco,registered nurse,True,5.0,True,False,4.0
P03266,immigration,Morocco,registered nurse,True,4.0,True,False,4.0
P03266,lgbtq rights,Morocco,registered nurse,True,4.0,True,False,4.0
P03266,religion and secularism,Morocco,registered nurse,True,4.0,True,False,4.0
P03266,economic redistribution,Morocco,registered nurse,True,4.0,True,False,4.0
P03266,trust in government,Morocco,registered nurse,True,3.0,True,False,3.0
P03267,climate change,Morocco,social worker,True,4.0,True,False,4.0
P03267,gender equality,Morocco,social worker,True,4.0,True,False,4.0
P03267,immigration,Morocco,social worker,True,4.0,True,False,4.0
P03267,lgbtq rights,Morocco,social worker,True,4.0,True,False,4.0
P03267,religion and secularism,Morocco,social worker,True,3.0,True,False,3.0
P03267,economic redistribution,Morocco,social worker,True,4.0,True,False,4.0
P03267,trust in government,Morocco,social worker,True,2.0,True,False,2.0
P03268,climate change,Morocco,truck driver,True,4.0,True,False,4.0
P03268,gender equality,Morocco,truck driver,True,4.0,True,False,4.0
P03268,immigration,Morocco,truck driver,True,4.0,True,False,4.0
P03268,lgbtq rights,Morocco,truck driver,True,3.0,True,False,3.0
P03268,religion and secularism,Morocco,truck driver,True,4.0,True,False,4.0
P03268,economic redistribution,Morocco,truck driver,True,4.0,True,False,4.0
P03268,trust in government,Morocco,truck driver,True,3.0,True,False,2.0
P03269,climate change,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,gender equality,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,immigration,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,lgbtq rights,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,religion and secularism,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,economic redistribution,Morocco,veterinarian,True,4.0,True,False,4.0
P03269,trust in government,Morocco,veterinarian,True,3.0,True,False,3.0
P03270,climate change,Morocco,waiter,True,4.0,True,False,4.0
P03270,gender equality,Morocco,waiter,True,4.0,True,False,4.0
P03270,immigration,Morocco,waiter,True,4.0,True,False,4.0
P03270,lgbtq rights,Morocco,waiter,True,4.0,True,False,3.0
P03270,religion and secularism,Morocco,waiter,True,4.0,True,False,4.0
P03270,economic redistribution,Morocco,waiter,True,4.0,True,False,4.0
P03270,trust in government,Morocco,waiter,True,3.0,True,False,2.0
P03271,climate change,Morocco,accountant,True,4.0,True,False,4.0
P03271,gender equality,Morocco,accountant,True,4.0,True,False,4.0
P03271,immigration,Morocco,accountant,True,4.0,True,False,4.0
P03271,lgbtq rights,Morocco,accountant,True,3.0,True,False,3.0
P03271,religion and secularism,Morocco,accountant,True,4.0,True,False,4.0
P03271,economic redistribution,Morocco,accountant,True,4.0,True,False,4.0
P03271,trust in government,Morocco,accountant,True,3.0,True,False,2.0
P03272,climate change,Morocco,administrative assistant,True,4.0,True,False,4.0
P03272,gender equality,Morocco,administrative assistant,True,4.0,True,False,4.0
P03272,immigration,Morocco,administrative assistant,True,4.0,True,False,4.0
P03272,lgbtq rights,Morocco,administrative assistant,True,3.0,True,False,3.0
P03272,religion and secularism,Morocco,administrative assistant,True,4.0,True,False,4.0
P03272,economic redistribution,Morocco,administrative assistant,True,4.0,True,False,4.0
P03272,trust in government,Morocco,administrative assistant,True,3.0,True,False,2.0
P03273,climate change,Morocco,architect,True,4.0,True,False,4.0
P03273,gender equality,Morocco,architect,True,4.0,True,False,4.0
P03273,immigration,Morocco,architect,True,4.0,True,False,4.0
P03273,lgbtq rights,Morocco,architect,True,4.0,True,False,3.0
